,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,5.903168934240362,0.0473713991769551,5.903168934240362,0.0473713991769551,0.5851791059173754,253.26899999999995,242.18099999999998,253.10759335199998,94,0,0.22366790092636024,-0.38180929902872407,0.38180929902872407,0.22366790092636024,0.7368421052631579,1.4736842105263157,2.210526315789474,15.095856701911583,10.135865336227521,2.1199110082776667,-2.068761787772838,2.253752715093212,-2.0567814956710544,5.8652527415863265,1.171624014052901,2.3078316699480337,754.8677985188037,13.405412915006313,9.907656535516841,9.907656535516841,9.147867045540844,5.565563388307232,5.565563388307232,3.9627391043734503,3.9627391043734503,2.649682375687712,2.649682375687712,1.807167259118844,1.807167259118844,-2.960000000000001,27245.263615745826,11.148770360027727,4.054792899408284,1.8640650467185085,108.06842587212039,17.201002431486554,5.693927994848461,22.799603494054047,5.948339280986494,0.0,0.0,0.0,9.967957041894417,9.967957041894417,0.0,30.33183534230805,0.0,5.563451491696996,0.0,0.0,28.74794277504054,0.0,19.935914083788834,0.0,0.0,17.201002431486554,30.33183534230805,0.0,11.257379486545457,17.201002431486554,17.58406483665655,0.0,0.0,19.935914083788834,0.0,0.0,0.0,30.33183534230805,0.0,22.421257424929447,0.0,129.62,0.0,0.0,0.0,17.58406483665655,16.85780593323245,5.563451491696996,0.0,0.0,30.33183534230805,19.935914083788834,17.201002431486554,0.0,0.0,16.40289808515999,0.0,19.282288090396857,0.5088354014445291,9.47264508966529,0.0,0.0,0.0,0.0,19,6,7,0,0,0,1,2,3,7,3,7,1,0,0,0,3,0.8333999999999999,73.80119999999998,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=CN=C(C=[N+]1[O-])C(=O)O,10.757592592592593,-1.1994444444444439,10.757592592592593,0.2448148148148146,0.4454944230878123,154.125,148.077,154.037842052,58,0,0.3603431918273656,-0.6184082801022331,0.6184082801022331,0.3603431918273656,1.8181818181818181,2.4545454545454546,2.909090909090909,16.4674889103237,10.40980742496706,2.087059702848257,-1.9809719597221944,1.9007147803046698,-2.309646643043445,5.839628545104347,-0.6126206189156786,3.1515496683060507,297.8789117242989,8.430721420318147,5.812837905806852,5.812837905806852,5.109060905280622,2.9012667730008723,2.9012667730008723,2.044868480423628,2.044868480423628,1.1967542140831404,1.1967542140831404,0.5765188806482684,0.5765188806482684,-1.65,271.8125711057006,7.456951871657753,2.531037747759121,1.4289504397924644,62.51458290069229,10.313780419617995,0.0,0.0,17.584699561309996,0.0,5.969305287951849,0.0,9.77851570501903,4.7304076419062255,0.0,0.0,0.0,6.923737199690624,6.196843571613076,14.631472220818752,5.969305287951849,0.0,4.9839785209472085,0.0,6.923737199690624,0.0,28.988796157700367,0.0,0.0,4.7304076419062255,0.0,0.0,0.0,16.059811203739763,0.0,12.130990224467915,16.182393173768745,12.393687143226153,0.0,0.0,0.0,77.13,5.969305287951849,10.001790208849112,0.0,5.693927994848461,10.424335636754687,6.196843571613076,6.196843571613076,6.923737199690624,0.0,4.9839785209472085,5.106527394840706,0.4687037037037036,0.0,13.767966742252456,19.143021541950112,0.12555555555555586,-1.1994444444444439,0.0,2.1469444444444443,1.5472524565381707,0.0,0.16666666666666666,11,1,5,0,0,0,0,1,1,3,1,5,1,0,0,0,1,-0.2783800000000001,34.893299999999996,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2,11.112311058299966,-0.728900594188292,11.112311058299966,0.06404076908541168,0.49347811519219625,244.316,228.18799999999996,244.088163372,90,0,0.31493629272404566,-0.4812303897702795,0.4812303897702795,0.31493629272404566,1.4375,2.25,3.0,32.166632656598686,10.029885025961365,2.419112652128908,-2.1555646370966612,2.325795648360194,-2.3628917816183845,7.998434953180952,-0.1366532549775746,1.7030406543934982,297.78872926636205,11.54360559544051,8.939543180393162,9.756039761320888,7.66470379794645,5.570299390581464,6.619054180562121,4.261381258072251,5.533546785048159,3.0674294445664945,4.576068504965448,2.264757116766507,3.808346038947313,-0.9099999999999999,5794.178597307568,11.571752540962677,4.9476486864612665,2.6071993441328214,98.35218009520547,15.740104602853368,0.0,0.0,0.0,0.0,12.000419800289922,4.794537184071822,4.794537184071822,11.761884949391115,0.0,6.4208216229260096,12.841643245852019,17.42361325965497,12.083681658295921,14.69560176298435,23.762304749681036,0.0,10.633577208012662,0.0,43.01690617998213,5.752853606746789,0.0,0.0,0.0,10.633577208012662,4.794537184071822,0.0,11.761884949391115,40.19342049015551,4.794537184071822,0.0,25.683286491704038,0.0,0.0,0.0,0.0,78.43,5.969305287951849,9.589074368143644,0.0,24.53561779356,5.249938029982174,25.01531847552482,0.0,0.0,11.761884949391115,10.633577208012662,5.106527394840706,0.0,1.8706235827664397,21.46106045466345,14.778325358303714,0.0,0.23638104161417717,0.43994239208028896,2.8803338372385987,0.0,0.0,0.8,16,3,5,0,2,2,0,0,0,3,3,6,5,0,2,2,2,0.7968,61.593200000000024,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CCNC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)OC,12.953376594094939,0.030318851305954686,12.953376594094939,0.030318851305954686,0.7130146030103331,379.464,354.2640000000001,379.20082504000004,146,0,0.2699239650338918,-0.4967431434786128,0.4967431434786128,0.2699239650338918,1.2142857142857142,2.0357142857142856,2.7857142857142856,16.46531576565435,10.199208568997165,2.246495944146898,-2.3558050388241947,2.2502908342574517,-2.488421598224499,5.9803724579130835,0.07413913594773608,1.456498914855546,975.8413245356794,19.509860921691395,16.235123157687724,16.235123157687724,13.690203145651196,9.591813041935687,9.591813041935687,6.820341911620211,6.820341911620211,5.078645221931338,5.078645221931338,3.6219987172197823,3.6219987172197823,-3.2199999999999998,4157685.302277065,18.157686761300997,7.798116736065456,3.473061315897971,163.8572728744661,24.837449540454543,11.443439828132366,5.817862777835028,0.0,5.907179729351506,0.0,4.794537184071822,4.9839785209472085,0.0,0.0,0.0,43.321939610460284,49.823550533257006,12.797183815961095,9.53140013787187,28.315353713951154,0.0,14.867866772744893,0.0,6.923737199690624,50.050277905697214,48.288973977231194,0.0,5.749511833283905,14.953561288656857,11.50524905251859,5.749511833283905,0.0,60.608626072936815,0.0,0.0,17.412202378610907,42.595045982382736,0.0,10.902924932081056,0.0,73.49000000000001,0.0,4.794537184071822,0.0,5.907179729351506,18.78344080667361,47.79195503562128,0.0,7.109797541277533,47.49495571323321,27.108392576441847,4.736862953800049,5.263342694704432,0.0,24.85058290502166,4.334475823905943,2.586826394738553,1.7665442351603418,11.638506297964131,1.8119611688826502,5.77315254730069,1.6412745989882656,0.3333333333333333,28,2,7,0,1,1,1,2,3,5,2,7,5,0,1,1,4,2.965700000000001,111.36790000000002,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CC(C)CC(C(=O)O)N,10.109768518518518,-0.9132407407407406,10.109768518518518,0.35749999999999993,0.5839472301812021,131.17499999999995,118.07099999999998,131.094628656,54,0,0.319977946620586,-0.48008631732626356,0.48008631732626356,0.319977946620586,1.6666666666666667,2.111111111111111,2.2222222222222223,16.36754483031423,10.053224128039206,2.1137269386217414,-2.0694471285604683,2.010838991671298,-2.307587421425894,5.724698039855711,-0.1384168132649971,3.5016884512730915,101.23098268032228,7.439157588755425,5.794619474719246,5.794619474719246,4.036581260209188,3.020936530217035,3.020936530217035,2.5742798507958478,2.5742798507958478,1.0425358217215754,1.0425358217215754,0.6086849374733664,0.6086849374733664,-0.5700000000000001,60.47184355343589,8.43,3.454517317421779,3.9683580080753695,54.859608149065075,10.84019487200289,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,13.847474399381248,12.338727669087403,0.0,0.0,9.901064578912528,5.969305287951849,0.0,0.0,11.651573523323577,26.31013685145522,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.117673511940517,4.794537184071822,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,63.31999999999999,12.011146117099809,4.794537184071822,0.0,0.0,12.338727669087403,0.0,0.0,0.0,13.847474399381248,0.0,10.84019487200289,0.0,0.0,10.109768518518518,8.30587962962963,5.21787037037037,-0.5557407407407406,-0.6898148148148151,0.5509259259259259,3.8944444444444444,0.0,0.8333333333333334,9,3,3,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0.44439999999999996,35.06619999999998,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)C1C2CCC(N2C)CC1OC(=O)C3=CC=CC=C3,12.419707734945831,-0.40698507180650045,12.419707734945831,0.09849384815654605,0.797387625303995,317.385,294.201,317.162708216,124,0,0.33792158843871234,-0.4656193264086966,0.4656193264086966,0.33792158843871234,1.2173913043478262,1.9565217391304348,2.652173913043478,16.556214105835373,9.872652525097573,2.5059389282359414,-2.4042769705331546,2.399126806776501,-2.5326647044431887,5.893650735653559,-0.15809102545429765,1.781950682401969,573.6441344162725,16.396976746569035,13.604786304808236,13.604786304808236,11.113392202930193,8.260610697738773,8.260610697738773,6.287310080356809,6.287310080356809,5.040872526413272,5.040872526413272,3.8692759709071884,3.8692759709071884,-1.8799999999999994,214079.34579331742,15.994630332491234,6.705375387990387,3.1057447933630664,136.10901451450246,9.473725907600098,12.021872433909696,0.0,0.0,0.0,11.938610575903699,9.694446914922299,4.794537184071822,0.0,0.0,18.19910120538483,38.94578656514305,18.50450328122193,12.170333456209914,19.06280027574374,11.938610575903699,0.0,4.899909730850478,5.917906046161393,44.37385011451288,13.654553947190108,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,48.6807222999885,14.268263091671919,5.917906046161393,36.54419074423747,30.33183534230805,0.0,0.0,0.0,55.839999999999996,12.021872433909696,9.589074368143644,0.0,17.98045140505166,24.63299590828388,12.841643245852019,0.0,31.18920547353706,13.1140390511388,4.899909730850478,9.473725907600098,10.961112528344671,0.0,27.030441940665156,0.0,0.5151702517426728,-1.0178005060048712,9.389517850158633,2.269154541446208,2.1403039983338505,2.045432728647014,0.5555555555555556,23,0,5,0,2,2,1,0,1,5,0,5,4,0,2,2,3,2.2577999999999996,84.95850000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,12.296709183673471,-0.4084665532879821,12.296709183673471,0.09701236667506485,0.7979361284429697,303.35800000000006,282.18999999999994,303.147058152,118,0,0.33792158843250003,-0.4686455560793509,0.4686455560793509,0.33792158843250003,1.1818181818181819,1.9090909090909092,2.590909090909091,16.553655563772416,9.872992424663629,2.504679828928586,-2.4028033447548465,2.398169818237664,-2.531212756448787,5.893586344069637,-0.1555240846916099,1.7896528798720674,559.0371822548027,15.689869965382487,12.897679523621688,12.897679523621688,10.613392202930193,7.673077072421276,7.673077072421276,6.058421523696517,6.058421523696517,4.955460524214745,4.955460524214745,3.7668747910979916,3.7668747910979916,-1.88,134560.52413413787,15.032579420487952,6.084896581778482,2.6087203862984762,129.74407240010592,9.473725907600098,12.021872433909696,0.0,0.0,0.0,11.938610575903699,9.694446914922299,4.794537184071822,0.0,0.0,18.19910120538483,32.02204936545243,18.50450328122193,12.673249032974528,19.06280027574374,11.938610575903699,0.0,4.899909730850478,5.917906046161393,37.450112914822256,14.157469523954724,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,49.183637876753124,14.268263091671919,5.917906046161393,29.620453544546844,30.33183534230805,0.0,0.0,0.0,55.84,12.021872433909696,9.589074368143644,0.0,17.98045140505166,18.026113943770966,12.841643245852019,7.109797541277533,24.26546827384644,13.1140390511388,4.899909730850478,9.473725907600098,10.624944727891158,0.0,26.71576215671454,0.0,0.5114729780801215,-1.0621018098597457,9.36177104329386,2.257911863819602,0.0,3.423572373393802,0.5294117647058824,22,0,5,0,2,2,1,0,1,5,0,5,3,0,2,2,3,1.8676999999999997,80.34150000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O,10.236321176618796,-0.6199835180985982,10.236321176618796,0.09105751868648748,0.6579030127323875,287.359,266.191,287.152143532,112,0,0.1150981225154205,-0.5079666452002873,0.5079666452002873,0.1150981225154205,0.9047619047619048,1.4285714285714286,2.0,16.26942059650104,10.029646917128472,2.149831643081602,-2.2044738541814572,2.1919325732550226,-2.3317034337884723,5.27904757866822,0.1361540903316129,1.8188506940659017,551.2528331290362,15.242276208189782,12.02935704076923,12.02935704076923,10.058550648063802,7.04328754823809,7.04328754823809,5.195615993158499,5.195615993158499,3.524544502679948,3.524544502679948,2.178596428544835,2.178596428544835,-2.0399999999999996,55615.20391216119,15.350761482885613,7.107522651427766,4.47876798438599,124.24577133774014,20.636370788528446,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827384644,55.28168648576964,6.041840829147961,6.103966387748303,15.319582184522117,0.0,0.0,5.316788604006331,0.0,25.490366039512896,6.544756405912575,59.65783953108687,0.0,11.49902366656781,5.316788604006331,0.0,11.49902366656781,0.0,27.906179419582656,6.4208216229260096,0.0,24.154606570832918,48.53093654769288,0.0,0.0,0.0,72.72,6.103966387748303,15.319582184522117,0.0,17.54086449571577,0.0,24.092481012232575,0.0,36.39820241076966,19.056471336613843,5.316788604006331,0.0,0.0,0.0,0.0,31.99104962761695,1.9065339317034846,0.4599279269278369,13.60736429585469,0.20632385361551964,2.6621336976148484,0.0,0.29411764705882354,21,4,4,0,0,0,2,0,2,4,4,4,6,0,0,0,2,2.3520000000000008,82.34210000000003,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=NC=C(C(=C1O)CO)CO,9.37587962962963,-0.28662037037037025,9.37587962962963,0.037916666666666154,0.5858308475922274,169.17999999999998,158.09199999999996,169.073893212,66,0,0.1421423749862462,-0.5056586544704539,0.5056586544704539,0.1421423749862462,1.3333333333333333,2.0,2.5,16.269630917090787,10.102251334541922,2.086528591877633,-2.072650991560701,2.2268736633170008,-1.9766654467012168,5.393080748090976,0.25375398917101527,3.2532934621839313,285.87661626856533,9.137828201504695,6.7804182135625535,6.7804182135625535,5.7019072626078,3.583649933062156,3.583649933062156,2.5122354485581955,2.5122354485581955,1.75866491334713,1.75866491334713,0.9969373943692378,0.9969373943692378,-1.1300000000000001,518.7457472382732,8.961996320147193,3.511902541144525,1.3914812233214935,70.12857870022134,15.319582184522117,5.749511833283905,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,6.923737199690624,17.323746555007066,18.907691923874296,15.319582184522117,0.0,0.0,4.9839785209472085,0.0,20.137501128716462,0.0,23.017674549855528,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,20.303560705469327,13.213763929025836,6.923737199690624,16.82083097824245,6.196843571613076,0.0,0.0,0.0,73.58000000000001,0.0,5.106527394840706,0.0,18.963275762309742,16.82083097824245,0.0,6.196843571613076,6.923737199690624,0.0,4.9839785209472085,10.213054789681411,0.0,0.0,3.836990740740741,27.034456727135296,1.2656018518518526,-0.037916666666666154,0.0,1.4450462962962964,1.122487717309146,0.0,0.375,12,3,4,0,0,0,0,1,1,4,3,4,2,0,0,0,1,0.08022000000000001,42.484400000000015,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1=CC(=CC=C1Cl)Cl,5.553024691358024,0.7170370370370374,5.553024691358024,0.7170370370370374,0.5285863388321962,147.004,142.97199999999998,145.969005488,42,0,0.04065275054526879,-0.08434269778179436,0.08434269778179436,0.04065275054526879,0.75,1.0,1.25,35.49678604118015,10.365601454864498,1.8329291254476368,-1.8565437206898678,2.119970971539148,-1.6017307105248584,6.323912439576131,1.7089785205320858,3.032455532033676,145.38833891467198,5.983127663125442,4.0653300227769575,5.577187914813867,3.7876937002347035,2.1993316780551457,2.9552606240736004,1.4364357804719852,2.3093073414159546,0.8035431614659022,1.3074957921448722,0.4295493585107289,0.6815256738502139,-0.20000000000000007,70.79892376087899,5.9282051282051285,2.3818408996251557,1.391420241566014,58.03793557326031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,24.26546827384644,10.045266627482652,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,0.0,34.31073490132909,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,24.26546827384644,10.045266627482652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.045266627482652,0.0,24.26546827384644,0.0,0.0,23.20187978046503,0.0,11.106049382716048,0.0,1.4340740740740747,0.0,0.0,7.015432098765432,0.0,0.0,0.0,0.0,8,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2.9934000000000003,36.46200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,12.350397931051564,-1.5617481051062398,12.350397931051564,0.009117208273729416,0.6946116752943168,360.45000000000005,332.22600000000006,360.193673996,142,0,0.1896291629209311,-0.3927606978408493,0.3927606978408493,0.1896291629209311,1.3076923076923077,2.0384615384615383,2.730769230769231,16.315819434137396,9.459423513952329,2.6743474661846496,-2.591359715796852,2.665116213345615,-2.6127850314118564,6.008041431475011,-0.1780599589491916,1.7472814479871788,723.9130815015496,18.905412915006313,15.44222993887427,15.44222993887427,12.170504622625403,9.660624318644738,9.660624318644738,9.191954693584504,9.191954693584504,8.25270660422696,8.25270660422696,6.919333408949085,6.919333408949085,-1.2999999999999998,715692.1381653672,18.081485487885935,5.599719839148237,2.0792514525694963,153.34130809395188,15.319582184522117,12.207932775496605,11.566489892729878,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,25.496599036284397,56.091960420620595,16.747886984954953,6.103966387748303,24.90865655266576,11.566489892729878,0.0,0.0,28.58369907727774,57.65659971274329,6.606881964512918,23.80116485057091,0.0,0.0,0.0,0.0,0.0,0.0,45.1979712404969,9.589074368143644,28.58369907727774,45.95158251401129,23.80116485057091,0.0,0.0,0.0,94.83,29.51013457900663,24.90865655266576,0.0,28.9519535542459,12.841643245852019,24.835569398847298,0.0,12.152040213667762,12.999757306524504,6.923737199690624,0.0,0.0,0.0,24.158988557469677,31.66851500394239,-1.5414459850298141,-0.22653882987870078,0.0,7.682001817676872,3.341812769152912,0.0,0.7142857142857143,26,3,5,4,0,4,0,0,0,5,3,5,2,3,0,3,4,1.5575999999999999,95.04840000000003,0,3,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1=CC(=C(C=C1Cl)C2=C(C=CC(=C2)Cl)Cl)Cl,6.094688838498362,0.5912654320987658,6.094688838498362,0.5912654320987658,0.6072884054188125,291.99199999999996,285.94399999999996,289.922360912,82,0,0.04854823997970344,-0.08431959506154307,0.08431959506154307,0.04854823997970344,0.5625,0.9375,1.3125,35.49897238603243,10.059594860457008,2.085064982107217,-2.0743342497265007,2.3587415029327987,-1.816757769811922,6.381484113360695,1.6135390613659257,2.6616827212373178,485.03712407405914,11.706742302257041,7.975959507174664,10.999675291248485,7.57538740046941,4.4819966894436245,5.9938545814805355,3.2483364455918426,4.935608260017025,2.1469856827472857,3.2763563304028547,1.4077976422574414,2.190700856321218,-0.39999999999999997,4335.356817281193,12.06741181593845,4.8484918126975005,2.464317019722425,113.70156223308767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,36.39820241076966,31.217436238359298,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,0.0,56.48873566573496,0.0,11.126902983393991,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,36.39820241076966,20.090533254965305,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,20.090533254965305,11.126902983393991,0.0,36.39820241076966,0.0,0.0,46.40375956093006,0.0,24.037648966994205,0.0,2.3963126732174365,1.5586419753086427,0.0,10.451840828924162,0.0,0.0,0.0,0.0,16,0,0,0,0,0,2,0,2,0,0,4,1,0,0,0,2,5.967200000000001,71.91800000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
